Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","508","Mozambique","5510","Production","0111","Wheat","2000","2000","t","1500","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5312","Area harvested","0111","Wheat","2001","2001","ha","2000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5412","Yield","0111","Wheat","2001","2001","kg/ha","1000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","0111","Wheat","2001","2001","t","2000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5312","Area harvested","0111","Wheat","2002","2002","ha","2600","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5412","Yield","0111","Wheat","2002","2002","kg/ha","1038.5","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","0111","Wheat","2002","2002","t","2700","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5312","Area harvested","0111","Wheat","2003","2003","ha","3200","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5412","Yield","0111","Wheat","2003","2003","kg/ha","1187.5","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","0111","Wheat","2003","2003","t","3800","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5312","Area harvested","0111","Wheat","2004","2004","ha","4600","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5412","Yield","0111","Wheat","2004","2004","kg/ha","1087","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","0111","Wheat","2004","2004","t","5000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5312","Area harvested","0111","Wheat","2005","2005","ha","5600","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5412","Yield","0111","Wheat","2005","2005","kg/ha","1107.1","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","0111","Wheat","2005","2005","t","6200","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5312","Area harvested","0111","Wheat","2006","2006","ha","6800","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5412","Yield","0111","Wheat","2006","2006","kg/ha","1235.3","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","0111","Wheat","2006","2006","t","8400","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5312","Area harvested","0111","Wheat","2007","2007","ha","8500","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5412","Yield","0111","Wheat","2007","2007","kg/ha","1176.5","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","0111","Wheat","2007","2007","t","10000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5312","Area harvested","0111","Wheat","2008","2008","ha","10000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5412","Yield","0111","Wheat","2008","2008","kg/ha","1250","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","0111","Wheat","2008","2008","t","12500","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5312","Area harvested","0111","Wheat","2009","2009","ha","12000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5412","Yield","0111","Wheat","2009","2009","kg/ha","1250","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","0111","Wheat","2009","2009","t","15000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5312","Area harvested","0111","Wheat","2010","2010","ha","13369","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5412","Yield","0111","Wheat","2010","2010","kg/ha","1336.7","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","0111","Wheat","2010","2010","t","17870","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5312","Area harvested","0111","Wheat","2011","2011","ha","11941","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5412","Yield","0111","Wheat","2011","2011","kg/ha","1704.2","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","0111","Wheat","2011","2011","t","20350","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5312","Area harvested","0111","Wheat","2012","2012","ha","17727","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5412","Yield","0111","Wheat","2012","2012","kg/ha","995.8","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","0111","Wheat","2012","2012","t","17653","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5312","Area harvested","0111","Wheat","2013","2013","ha","18081","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5412","Yield","0111","Wheat","2013","2013","kg/ha","1095.1","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","0111","Wheat","2013","2013","t","19800","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5312","Area harvested","0111","Wheat","2014","2014","ha","19000","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5412","Yield","0111","Wheat","2014","2014","kg/ha","1090","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","0111","Wheat","2014","2014","t","20710","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5312","Area harvested","0111","Wheat","2015","2015","ha","18800","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5412","Yield","0111","Wheat","2015","2015","kg/ha","1078.7","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","0111","Wheat","2015","2015","t","20280","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5312","Area harvested","0111","Wheat","2016","2016","ha","15623","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5412","Yield","0111","Wheat","2016","2016","kg/ha","1093.8","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","0111","Wheat","2016","2016","t","17088","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5312","Area harvested","0111","Wheat","2017","2017","ha","15500","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5412","Yield","0111","Wheat","2017","2017","kg/ha","1103.2","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","0111","Wheat","2017","2017","t","17100","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5312","Area harvested","0111","Wheat","2018","2018","ha","15008","I","Imputed value",""
"QCL","Crops and livestock products","508","Mozambique","5412","Yield","0111","Wheat","2018","2018","kg/ha","1132.7","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","0111","Wheat","2018","2018","t","17000","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5312","Area harvested","0111","Wheat","2019","2019","ha","16000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","508","Mozambique","5412","Yield","0111","Wheat","2019","2019","kg/ha","1125","X","Figure from international organizations",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","0111","Wheat","2019","2019","t","18000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","508","Mozambique","5312","Area harvested","0111","Wheat","2020","2020","ha","13000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","508","Mozambique","5412","Yield","0111","Wheat","2020","2020","kg/ha","1153.8","X","Figure from international organizations",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","0111","Wheat","2020","2020","t","15000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","508","Mozambique","5312","Area harvested","0111","Wheat","2021","2021","ha","13000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","508","Mozambique","5412","Yield","0111","Wheat","2021","2021","kg/ha","1153.8","X","Figure from international organizations",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","0111","Wheat","2021","2021","t","15000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","508","Mozambique","5312","Area harvested","0111","Wheat","2022","2022","ha","16000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","508","Mozambique","5412","Yield","0111","Wheat","2022","2022","kg/ha","1000","X","Figure from international organizations",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","0111","Wheat","2022","2022","t","16000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","508","Mozambique","5312","Area harvested","0111","Wheat","2023","2023","ha","16000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","508","Mozambique","5412","Yield","0111","Wheat","2023","2023","kg/ha","1000","X","Figure from international organizations",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","0111","Wheat","2023","2023","t","16000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","104","Myanmar","5312","Area harvested","0111","Wheat","2000","2000","ha","80128","A","Official figure",""
"QCL","Crops and livestock products","104","Myanmar","5412","Yield","0111","Wheat","2000","2000","kg/ha","1149.4","A","Official figure",""
"QCL","Crops and livestock products","104","Myanmar","5510","Production","0111","Wheat","2000","2000","t","92100","A","Official figure",""
"QCL","Crops and livestock products","104","Myanmar","5312","Area harvested","0111","Wheat","2001","2001","ha","79315","A","Official figure",""
"QCL","Crops and livestock products","104","Myanmar","5412","Yield","0111","Wheat","2001","2001","kg/ha","1190.2","A","Official figure",""
"QCL","Crops and livestock products","104","Myanmar","5510","Production","0111","Wheat","2001","2001","t","94400","A","Official figure",""
"QCL","Crops and livestock products","104","Myanmar","5312","Area harvested","0111","Wheat","2002","2002","ha","83365","A","Official figure",""
"QCL","Crops and livestock products","104","Myanmar","5412","Yield","0111","Wheat","2002","2002","kg/ha","1267.9","A","Official figure",""
"QCL","Crops and livestock products","104","Myanmar","5510","Production","0111","Wheat","2002","2002","t","105700","A","Official figure",""
"QCL","Crops and livestock products","104","Myanmar","5312","Area harvested","0111","Wheat","2003","2003","ha","95101","A","Official figure",""
